 20080715, 052631.723411,    7.228,   -6.714,   156.81,    34.40,    40.60,    0.000,     0.00,    57.65
 20080715, 060500.175224,    8.027,   -5.467,    59.15,    14.37,    68.77,    0.000,     0.00,    16.94
 20080715, 155439.543636,   -0.045,    0.853,    39.65,    38.65,    10.81,    0.000,     0.00,    14.05
 20080715, 200035.497042,   -2.996,   -2.047,    74.47,    39.74,    40.09,    0.000,     0.00,    28.98
 20080716, 075654.337821,   -3.578,    1.217,    30.18,    37.09,   312.59,    0.000,     0.00,    10.11
 20080717, 102722.947778,    7.662,  -14.631,    90.23,    33.28,   102.42,    0.000,     0.00,    30.74
 20080719, 052335.194662,    5.701,   -3.142,    34.96,    30.96,   158.94,    0.000,     0.00,    10.70
 20080719, 085401.055621,    8.559,   -0.503,    48.30,     8.21,   323.57,    0.000,     0.00,    13.63
 20080719, 103428.365714,  -10.378,   -0.364,    24.04,    53.69,   235.95,    0.000,     0.00,    22.49
 20080719, 131414.942318,    6.749,   -0.605,    14.90,    50.97,   111.97,    0.000,     0.00,    11.00
 20080721, 093218.349475,    7.046,  -10.820,    90.81,    27.03,   117.88,    0.000,     0.00,    28.66
 20080722, 222424.772351,    2.932,    9.994,    30.36,    37.44,   354.01,    0.000,     0.00,    10.17
 20080723, 152513.671407,   13.064,   -9.168,    13.43,    52.19,    87.33,    0.000,     0.00,    10.84
 20080723, 153926.657521,   -6.258,   -5.653,    46.65,    41.05,   313.71,    0.000,     0.00,    18.25
 20080723, 231155.346339,   11.826,   -2.486,    16.45,    53.07,   245.85,    0.000,     0.00,    13.80
 20080723, 234041.424738,    8.142,    8.666,    53.23,    32.54,    79.97,    0.000,     0.00,    16.90
 20080724, 024535.477911,   -5.792,  -15.232,    51.07,    22.82,   279.80,    0.000,     0.00,    14.79
 20080724, 152407.707097,   -6.530,   -3.938,    34.05,    39.60,   290.52,    0.000,     0.00,    12.27
 20080724, 163402.505935,    0.947,   -7.297,    30.13,    46.49,    68.36,    0.000,     0.00,    15.59
 20080726, 010315.155782,    3.181,  -11.447,    45.93,    20.87,    47.80,    0.000,     0.00,    12.99
 20080728, 170832.936968,   -4.225,   -9.921,    33.58,    32.82,   175.57,    0.000,     0.00,    10.46
 20080802, 104738.801533,    6.108,  -11.462,    46.02,    41.72,   271.39,    0.000,     0.00,    18.88
 20080804, 053243.136634,   10.556,  -11.610,    59.04,    28.76,   284.11,    0.000,     0.00,    18.08
 20080805, 054823.050758,    3.164,   10.041,    15.35,    51.96,   138.88,    0.000,     0.00,    12.37
 20080805, 215734.201647,    4.014,   -8.531,    34.63,    50.53,   140.84,    0.000,     0.00,    24.59
 20080807, 032431.438666,   -3.097,   -6.006,    52.50,     8.01,   174.56,    0.000,     0.00,    14.93
 20080809, 132612.359156,   -3.472,  -11.636,    29.02,    43.26,    72.13,    0.000,     0.00,    12.76
 20080810, 035954.108808,  -10.490,   -5.275,    25.27,    45.78,   157.22,    0.000,     0.00,    13.07
 20080810, 124504.079061,    7.313,    5.762,   283.77,    38.04,   162.95,    0.000,     0.00,   122.59
 20080811, 015714.022385,    3.632,    7.032,    27.61,    46.50,   160.82,    0.000,     0.00,    14.27
 20080811, 115710.335904,   10.348,  -11.872,    43.25,    37.44,    91.88,    0.000,     0.00,    14.98
 20080811, 131800.781957,   -8.683,   -8.490,    95.73,    20.62,   324.91,    0.000,     0.00,    29.00
 20080812, 025655.142908,   -7.357,   -3.491,    31.28,    43.43,   343.37,    0.000,     0.00,    13.80
 20080812, 193115.970840,    2.202,   10.082,    27.44,    45.62,    99.71,    0.000,     0.00,    13.34
 20080813, 015227.426788,  -12.580,   -9.790,    43.25,     8.59,   217.45,    0.000,     0.00,    12.08
 20080817, 081027.485888,    2.633,   -2.520,    54.53,    50.21,     6.88,    0.000,     0.00,    40.17
 20080819, 052942.529417,   -5.808,   -7.325,    40.50,    41.44,   341.93,    0.000,     0.00,    16.42
 20080819, 054351.168167,   -1.100,    4.059,    81.16,    46.21,    16.02,    0.000,     0.00,    45.06
 20080819, 070402.881426,   -0.051,  -10.284,    34.70,    30.44,   350.76,    0.000,     0.00,    10.32
 20080819, 083622.977082,    1.976,   -4.894,    55.06,    23.51,   336.59,    0.000,     0.00,    16.06
 20080820, 005506.647914,   10.728,    2.208,    41.15,    33.34,   236.38,    0.000,     0.00,    13.05
 20080820, 164831.702198,   -4.118,  -15.832,    42.83,    37.96,   159.76,    0.000,     0.00,    14.83
 20080820, 191306.652751,  -10.087,   -6.619,    24.23,    52.50,    36.20,    0.000,     0.00,    20.83
 20080821, 133911.895101,    1.714,    1.584,    39.09,    20.39,   205.04,    0.000,     0.00,    10.89
 20080822, 090206.423724,    0.768,  -10.170,   153.40,    17.75,   352.10,    0.000,     0.00,    48.21
 20080825, 081453.456010,   -8.425,    1.695,    60.64,    29.21,   235.17,    0.000,     0.00,    18.96
 20080825, 092855.364120,   -1.543,   -8.132,    46.04,     8.66,    90.65,    0.000,     0.00,    12.93
 20080825, 194037.940407,    5.480,   -6.196,    34.56,    32.14,   154.97,    0.000,     0.00,    10.57
 20080825, 203812.502789,    8.970,   -8.495,    14.84,    53.00,   265.85,    0.000,     0.00,    12.49
 20080827, 232556.885098,   -9.020,   -1.215,    67.89,    28.96,   321.53,    0.000,     0.00,    21.07
 20080830, 031513.957068,   -2.779,  -12.867,    57.49,    11.01,   300.33,    0.000,     0.00,    16.49
 20080830, 125651.717043,    4.363,   -9.395,    13.62,    51.63,   186.59,    0.000,     0.00,    10.46
 20080830, 180408.423821,   11.000,   -3.106,    68.66,    21.79,    94.89,    0.000,     0.00,    20.16
 20080830, 225650.598799,   -3.611,  -12.458,    56.68,    37.16,     1.51,    0.000,     0.00,    20.17
 20080831, 092119.875041,    6.653,   -9.448,    40.56,    25.42,   180.83,    0.000,     0.00,    11.96
 20080901, 210255.158751,    3.120,   12.564,    20.91,    54.23,   281.98,    0.000,     0.00,    20.40
 20080902, 130842.011396,    2.677,    5.005,    48.67,    18.02,   345.06,    0.000,     0.00,    13.85
 20080903, 025522.734815,   -1.427,   -2.082,    46.73,    18.84,    40.27,    0.000,     0.00,    13.25
